text,label
"ทดสอบโดยใช้นิค18 โหอะไรจะขนาดนั้น ไม่เกินนิค6 ก็มึนแล้ว ถ้านิค18 หาที่นอนเลยยาวๆ555
",1
"นักวิจัยสัมภาษณ์คนที่เชื่อว่าโลกแบน 30 คน เกือบทุกคนบอกว่าเจอแนวคิดนี้มาจาก YouTube
",1
"บันทึกแสดงสด.. งานเบียร์ช้าง สนามช้างอารีน่า บุรีรัมย์ https://youtu.be/IvXoni1Hvd4
",1
"ปัญหาคือคนซื้อ ยังจะกล้าใช้กล้าซื้อ ปล.หลังจากแอนตี้มานาน กุก็ใช้ Dr.jill ซะงั้น 🤣
",1
"เผยแล้วราคา Toyota C-HR 2018 http://acarnewsonline.com/carbusiness/toyota-c-hr-2018
",1
"มีใจก็ตามมา จะหนีใครมาก็ตามใจ🙃 U beer เบียร์ของคุณ เบียร์ในแบบที่เป็นตัวคุณ #ubeer
",1
"มีตัว Mazda3 2.0 S Sports (Hatchback) ไหมคะ ดาวน์น้อยๆแบบนี้คะ ขอไม่เกิน2-3หมื่นคะ.
",1
"มีร่วมรายการค่ะ สาขาดังนี้ โลตัส หลังสวน ชุมพร (แวลู่) โอเชียน ชุมพร โลตัส ชุมพร ^^
",1
"มึงใส่เสื้อลายชบากางเกงขาสั้น รองเท้าแตะหนีบถือขวดเบียร์ช้างเดินแถวหาดพัทยานะใช่เลย
",1
"เราพัฒนาNissan X-Trail Hybrid มาเพื่อลดเชื้อเพลิงและเป็นมิตรกับสิ่งแวดล้อมจริงๆครับ
",1
"วันนิมาฟังเพลงเพราะๆกันที่นี่ มีของแจกจากเบียร์ช้างด้วยนะจ้าาาา มาไวๆ ถึง4ทุ่มนะคับ
",1
"สามีเราก้อเป็นมะเร็งตับเหมือนกันตรวจเจอต้นเดือนมิถุนารักษายุ เดือนกะอีกแปดวันก็เสีย
",1
"หึ ๆ มันเก็บมาแต่ไหนแต่ไรครับ โรงนม อสค. โรงเบียร์สิงห์ ท่าพระ จ่ายเดือนละเป็นหมื่น
",1
"เอ็มจีรังสิตปทุมธานี📍 แคมเปญดีๆ🎉 โปรโมชั่นพิเศษ ต้องการเทสทดสอบรถ เข้ามาได้เลยค่ะ
",1
"ฮุนได ไอออนิค รถยนต์พลังงานไฟฟ้าล้วน พร้อมจำหน่ายแล้วในประเทศไทย ราคา 1.749 ล้านบาท
",1
"‘ลูกหมี’ เคลียร์ใจ ‘อภิสิทธิ์’ ลงตัว หลังพี่ชายเตรียมลงสมัคร ส.ส.รวมพลังประชาชาติไทย
",1
"“เสือดำ” ยังมีชีวิต! แอฟริกาเจอในรอบ 100 ปี ใกล้วากันดา [คลิป] #ข่าวจริง #สปริงนิวส์
",1
"🚗🇯🇵 Toyota Camry 2018 Hybrid สวยดุดันมากๆ มาไทยเมื่อไหร่นะ 😍✌️ . #NekketsuRacing
",1
"0.99% จะเป็นตัว ATIV กับ Yaris ครับ ถ้า Fortuner ดอกเบี้ยตํ่าสุดจะอยู่ที่ 1.89% ครับ
",1
"100PIPERS กับ ROYAL STAG ผู้ผลิตเดียวกัน เครือเดียวกัน หรอครับ ถึงได้โฆษณาร่วมกัน 🍾
",1
"B61-1449 ขายคอนโด คีนน์ บาย แสนสิริ KEYNE BY SANSIRI 1นอน1น้ำ พื้นที่ 53 ตรม ห้องมุม
",1
"Live: มาทำความรู้จักกับ Three Base Makeup 2018 รองพื้นใหม่ แป้งใหม่ คอนซีลเลอร์ใหม่!
",1
"กระทิงแดงไง ขวดนึงก็มีตัวนึง เอาฮานะ ถ้าอยากได้ช้างก็เบียร์ช้าง หรือจะเอาสิงห์อีก ..
",1
"กินแสงโสม ขับไทรทัน พี่ก็ไปทำแบบมันมั้งดิ คงไม่ได้นักเลงคีบอร์ดแบบนี้หรอก สมองกระจุย
",1
"ขึ้นชื่อว่ามาสด้า อย่าใช้เลยครับ ผมเองก็ใช้ CX-3 อยู่ ไม่อยากให้มาใช้เลย กลัวโหล อ่ะ
",1
"คนใช้ฮอนด้าโดยเฉพาะ Honda Stream ก็จะเป็นคนจิตใจดีรักครอบครัวแบบนี้แหละครับ...😀😀😀
",1
"คันต่อไปทาสด้าแน่ๆ แต่ตอนนี้ติดแก๊สก็ประหยัดกว่ามาสด้า2นิดๆ. อยู่ดีๆไม่เจ็บตัวดีกว่า
",1
"เจ้าของเดียวกะไดโดมอน หรือมันไปอยุ่ร้านเดียวกันอ่ะเหมือนบาร์บีคิวพลาซ่ากะจุ่มแซ่บฮัท
",1
"ช่วยเก็บผ้าเช็ดหน้า-triump kingdom #SangSom #RedefineFullMoon #TheNorthFullmoonParty
",1
"ชื่อเครื่องยนต์ D4D ของโตโยต้าเห็นแล้วอยากให้ Revo กลับมาใช้ชื่อเครื่องนี้เหมือนเดิม
",1
